,id,address,area,bedrooms,bike_score,transit_score,walk_score,datetime,distance_to_nearest_intersection,has_image,has_map,name,price,side_of_street,url,longitude,latitude,includes_area,advertises_no_fee,is_repost,postal_code,neighborhood,borough
50,21141,136 Cornelia St,,3.0,85.0,97.0,91.0,2019-06-21 15:48:00+00:00,87.6882,True,True,"3 Bed 3 Full Bath in Bushwick, No Fee",3600,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-3-bed-3-full-bath-in-bushwick/6917336780.html,40.6908,-73.9149,True,True,True,11221,Bushwick and Williamsburg,Brooklyn
51,21142,736 Franklin Ave,,2.0,91.0,100.0,97.0,2019-06-21 16:13:00+00:00,1.6034,True,True,No Fee Franklin Ave Apartment! Prime Location!,2999,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-no-fee-franklin-ave-apartment/6917319821.html,40.6733,-73.9570,True,True,True,11238,Central Brooklyn,Brooklyn
52,21143,649 Willoughby Ave,,4.0,85.0,99.0,94.0,2019-06-21 16:13:00+00:00,15.8134,True,True,"Huge, fully renovated, Four great sized bedrooms with windows",3450,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-huge-fully-renovated-four/6917325539.html,40.6945,-73.9434,True,False,True,11206,Bushwick and Williamsburg,Brooklyn
53,21145,791 Fulton St,,3.0,92.0,100.0,98.0,2019-06-21 16:12:00+00:00,30.3424,True,True,Rooms are all a good size and can accommodate queen/full beds,3500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-rooms-are-all-good-size-and/6917274158.html,40.6857,-73.9728,True,False,True,11238,Central Brooklyn,Brooklyn
54,21146,79 4th Ave,,4.0,92.0,100.0,99.0,2019-06-21 16:12:00+00:00,16.1564,True,True,Beautiful 4 br duplex apt with a backyard in Prospect Heights NO FEE!!,6195,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-4-br-duplex-apt-with/6915729897.html,40.6816,-73.9798,True,True,True,11217,Northwest Brooklyn,Brooklyn
55,21147,784 Knickerbocker Ave,,1.0,79.0,99.0,91.0,2019-06-21 16:12:00+00:00,0.0000,True,True,^^ Absolutely Stunning 1.5BR Loft ^^ in Converted Theater,2750,R,https://newyork.craigslist.org/brk/abo/d/ridgewood-absolutely-stunning-15br-loft/6917325580.html,40.6930,-73.9081,True,False,True,11207,East New York and New Lots,Brooklyn
56,21148,160 Sumpter St,,3.0,62.0,100.0,90.0,2019-06-21 16:12:00+00:00,109.9733,True,True,Recently renovated 3BR with a semi private backyard!,2550,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-recently-renovated-3br-with/6917319586.html,40.6802,-73.9185,True,False,True,11233,Central Brooklyn,Brooklyn
57,21149,87 Knickerbocker Ave,,2.0,86.0,95.0,97.0,2019-06-21 16:11:00+00:00,40.1477,True,True,fantastic 2 bedroom in East Williamsburg.Great open kitchen,2400,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-fantastic-2-bedroom-in-east/6917327130.html,40.7055,-73.9300,True,False,True,11237,Bushwick and Williamsburg,Brooklyn
58,21151,751 Putnam Ave,,4.0,66.0,96.0,91.0,2019-06-21 16:10:00+00:00,182.1135,True,True,LARGE BEAUTIFUL 4 Bedroom Apartment In The Heart Of BedStuy!,3400,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-large-beautiful-4-bedroom/6917317842.html,40.6862,-73.9314,True,False,True,11221,Bushwick and Williamsburg,Brooklyn
59,21152,Stuyvesant Ave,,4.0,70.0,94.0,93.0,2019-06-21 16:09:00+00:00,0.0217,True,True,*UNIQUE DEAL*4BR 2BATH DPLX*PVT YARD*NOFEE*W\D IN UNIT*,3800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-unique-deal4br-2bath-dplxpvt/6917294767.html,40.6904,-73.9335,True,False,True,11221,Bushwick and Williamsburg,Brooklyn
60,21153,25 Jefferson St,,2.0,82.0,97.0,97.0,2019-06-21 16:08:00+00:00,78.6113,True,True,Bushwick -- Beautiful 2 Bedroom - W/D In Unit - NO FEE!,2850,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bushwick-beautiful-2-bedroom-d/6912980521.html,40.6978,-73.9345,True,True,True,11206,Bushwick and Williamsburg,Brooklyn
61,21155,648 Washington Ave,,3.0,94.0,100.0,97.0,2019-06-21 16:08:00+00:00,27.8283,True,True,3 bed right off Franklin Ave 2/3/4/5 trains. No fee!,3600,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-3-bed-right-off-franklin-ave/6917269802.html,40.6790,-73.9644,True,True,True,11238,Central Brooklyn,Brooklyn
62,21156,523 Evergreen Ave,,4.0,85.0,97.0,91.0,2019-06-21 16:07:00+00:00,0.0000,True,True,Ffull size kitchen all stainless with dishwasher,3300,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-ffull-size-kitchen-all/6917304006.html,40.6903,-73.9155,True,False,True,11221,Bushwick and Williamsburg,Brooklyn
63,21157,13 Leonard St,,3.0,83.0,100.0,96.0,2019-06-21 16:07:00+00:00,1.9352,True,True,"_""HUGE"" ARTIST_""LOFT""_ WITH 3 RMS._ ALL WITH WINDOWS__CLOSETS, STORAGE",4499,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-huge-artistloft-with-3-rms-all/6917285155.html,40.7034,-73.9459,True,False,True,11206,Bushwick and Williamsburg,Brooklyn
64,21158,972 Jefferson Ave,,2.0,76.0,97.0,95.0,2019-06-21 16:07:00+00:00,213.3112,True,True,"Newly renovated 2 Bedrm with hardwood floors, open concept living room",2800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-newly-renovated-2-bedrm-with/6917315927.html,40.6869,-73.9188,True,False,True,11221,Bushwick and Williamsburg,Brooklyn
65,21159,1098 Washington Ave,,3.0,86.0,100.0,92.0,2019-06-21 16:07:00+00:00,0.1247,True,True,"Fresh Hardwood Floors,This Apartment is a A MUST TO SEE!",2450,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-fresh-hardwood-floorsthis/6917262645.html,40.6625,-73.9609,True,False,True,11225,Flatbush,Brooklyn
66,21160,699 Prospect Pl,,1.0,94.0,100.0,97.0,2019-06-21 16:06:00+00:00,0.0000,True,True,Beautiful Apartment! Luxury! *NO FEE*,3099,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-apartment-luxury-no/6917311020.html,40.6751,-73.9564,True,True,True,11238,Central Brooklyn,Brooklyn
67,21161,1967 Bedford Ave,,3.0,83.0,100.0,94.0,2019-06-21 16:06:00+00:00,0.0000,True,True,This apartment has a beautiful modern kitchen and bathroom,2850,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-this-apartment-has-beautiful/6917302109.html,40.6567,-73.9565,True,False,True,11225,Flatbush,Brooklyn
68,21162,521 Nostrand Ave,800.0,2.0,81.0,100.0,98.0,2019-06-21 16:33:00+00:00,26.3234,True,True,"* Clinton Hill / Bedstuy ^ Large 2Br Newly Reno ,h/hw inc ,A G C Train",2795,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-clinton-hill-bedstuy-large-2br/6899237676.html,40.6794,-73.9496,True,False,True,11216,Central Brooklyn,Brooklyn
69,21163,140 Putnam Ave,800.0,2.0,81.0,100.0,98.0,2019-06-21 16:33:00+00:00,53.5353,True,True,"*^ Near a c trains * 2Br high end with W.d inc & h/hw  ,Near Pratt",2650,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-near-c-trains-2br-high-end/6909802945.html,40.6833,-73.9556,True,False,True,11216,Central Brooklyn,Brooklyn
70,21164,521 Nostrand Ave,1500.0,3.0,81.0,100.0,98.0,2019-06-21 16:33:00+00:00,26.3234,True,True,"*^ By The G a c trains & Pratt * 3Br 2Ba Dplx with Yard ,Wont last",3895,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-by-the-a-trains-pratt-3br-2ba/6909782513.html,40.6794,-73.9496,True,False,True,11216,Central Brooklyn,Brooklyn
71,21165,651 Hancock St,1000.0,,66.0,97.0,93.0,2019-06-21 16:33:00+00:00,23.5660,True,True,"* This Won't last * 4Br High end in Bedstuy ,Utica A c trains ,June 1",2995,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-this-wont-last-4br-high-end-in/6909826334.html,40.6851,-73.9294,True,False,True,11233,Central Brooklyn,Brooklyn
72,21167,941 Broadway,,2.0,81.0,97.0,98.0,2019-06-21 16:32:00+00:00,0.0000,True,True,Marble countertops and tastefully tiled blending back splashes,2730,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-marble-countertops-and/6917326405.html,40.6970,-73.9352,True,False,True,11206,Bushwick and Williamsburg,Brooklyn
73,21168,1246 Broadway,850.0,2.0,77.0,95.0,97.0,2019-06-21 16:32:00+00:00,119.2055,True,True,***_____!!_NO FEE_!!___LARGE___Two__Bedroom__Apartment___Bushwick__***,2150,R,https://newyork.craigslist.org/brk/nfb/d/brooklyn-no/6917403995.html,40.6914,-73.9254,True,True,True,11221,Bushwick and Williamsburg,Brooklyn
